inventory_id,supplier_id,product_id,quantity_available,price_per_unit_etb,status,available_date,expiry_date
b24abc46-0db6-4664-9bb1-14f164131bdf,10fd1887-76cc-478f-9b70-e745503a180a,c31b8008-5cd0-4b77-b28f-89df4e22d22f,69.4,52.62,active,2025-09-29,2025-12-03
95993530-d893-4980-84d7-ac1fb03111d6,10fd1887-76cc-478f-9b70-e745503a180a,924510be-6c80-43b9-8581-a630a05bb51c,303.72,31.79,active,2025-10-14,2025-11-07
10e9358c-d2aa-4f73-b2bf-c293ad6bd685,10fd1887-76cc-478f-9b70-e745503a180a,aecea92b-4bef-49ec-9afd-08fb6bd4bbf2,153.62,139.28,active,2025-09-25,2025-11-27
5f190bee-c5ee-4b8d-873a-a3f9991c97d6,10fd1887-76cc-478f-9b70-e745503a180a,ff98e03f-3071-4fea-97df-68c77eb81ee7,413.62,27.9,active,2025-09-30,2025-10-10
ddb829d2-8841-40a1-ae97-14bd175cc845,10fd1887-76cc-478f-9b70-e745503a180a,7f25d816-2c32-4b3e-83e0-8eef46fc7afa,320.15,98.37,active,2025-10-08,2025-11-10
c3e45869-7a35-495b-9bd8-f92472ccb0f1,10fd1887-76cc-478f-9b70-e745503a180a,730ca54b-202c-4ba7-ac29-59209b3798cc,200.21,148.24,active,2025-09-18,2025-10-14
f819e099-d79c-4b01-bbe8-7918fd011d5a,10fd1887-76cc-478f-9b70-e745503a180a,dd4f367d-46dd-4986-bea2-17ea836e13d8,226.24,20.03,active,2025-10-03,2025-12-03
dd5072a9-c2fe-40ed-8198-da1e338f8701,10fd1887-76cc-478f-9b70-e745503a180a,42b5b340-8b69-4736-aca7-ea8d62a44655,215.95,72.9,active,2025-10-06,2025-12-13
173ad738-940b-4932-a2ee-5ad4bda6c877,e78f6b1d-6d07-4eae-af0b-24d29dd71b3d,7f25d816-2c32-4b3e-83e0-8eef46fc7afa,214.87,100.59,active,2025-09-23,2025-11-01
742e730c-a88e-48b5-8e3f-accc49702f8b,e78f6b1d-6d07-4eae-af0b-24d29dd71b3d,a1ed31a8-e095-4e35-90ce-e942781b263b,145.11,214.46,active,2025-09-30,2025-10-20
e6ee9afd-6d92-497a-a02f-f99b1a1ff9b3,e78f6b1d-6d07-4eae-af0b-24d29dd71b3d,372e7a52-b53d-4c4f-9647-224051c5f7e5,423.21,97.55,active,2025-09-21,2025-11-19
cf48310f-e085-4aa5-9501-99f4cc5291d4,e78f6b1d-6d07-4eae-af0b-24d29dd71b3d,98dde7ab-8fc5-4343-8945-2413e8bf5372,102.68,41.45,active,2025-10-02,2025-12-29
9554ac47-7d54-4803-9472-884c0a39b6ca,e78f6b1d-6d07-4eae-af0b-24d29dd71b3d,a6e71225-8093-4d9f-b474-1d5266a4d5cd,356.74,47.93,active,2025-09-29,2025-11-04
f4d5695d-8219-4fb0-a3ec-9e9c1065b5eb,e78f6b1d-6d07-4eae-af0b-24d29dd71b3d,a6db1ee0-fa06-4a13-8248-43c69d2d8c37,356.19,1854.41,active,2025-09-18,2025-10-21
d17a66ce-1b11-4ff4-a3d1-937d8ecfb486,e78f6b1d-6d07-4eae-af0b-24d29dd71b3d,dde3066f-8a18-4f06-a545-ab25ba0110dd,177.39,64.33,active,2025-09-22,2025-12-07
4a8d9173-b023-4006-87ad-6dd0f924668b,e78f6b1d-6d07-4eae-af0b-24d29dd71b3d,e6358357-1cec-42e2-86a1-1b2b949aa4de,326.82,125.38,active,2025-09-18,2025-10-21
9429fc39-f378-4022-8ec4-89dc18c66d00,e78f6b1d-6d07-4eae-af0b-24d29dd71b3d,601adc6f-a7c0-4402-a956-5f288bd2ca42,433.13,29.14,active,2025-09-18,2025-11-01
6b9576d4-85eb-43ce-9864-eb35f622cf03,e78f6b1d-6d07-4eae-af0b-24d29dd71b3d,aecea92b-4bef-49ec-9afd-08fb6bd4bbf2,113.02,137.82,active,2025-09-21,2025-12-10
5e1be519-bba2-4f80-ad11-6c01a56a4aeb,e78f6b1d-6d07-4eae-af0b-24d29dd71b3d,ea01cc82-6543-4d3c-a180-bb184ebab01d,461.25,64.66,active,2025-09-20,2025-10-22
3851349f-d59b-49e3-bc28-32fa8d26335b,e78f6b1d-6d07-4eae-af0b-24d29dd71b3d,dd4f367d-46dd-4986-bea2-17ea836e13d8,83.94,20.43,active,2025-09-18,2025-11-01
b67e2af3-f85d-4868-b171-1643dac9fc0d,e78f6b1d-6d07-4eae-af0b-24d29dd71b3d,42b5b340-8b69-4736-aca7-ea8d62a44655,208.55,71.05,active,2025-09-30,2025-10-16
8e9b1092-09e8-485e-ab34-63aaf6b8732a,e78f6b1d-6d07-4eae-af0b-24d29dd71b3d,c24777f2-8b1b-4381-af09-dc5247b5cb4e,474.03,152.05,active,2025-10-16,2025-11-11
6391e763-4f84-415c-9e81-cf8a3dc7f14c,e78f6b1d-6d07-4eae-af0b-24d29dd71b3d,c31b8008-5cd0-4b77-b28f-89df4e22d22f,99.72,52.29,active,2025-10-15,2026-01-09
638d6f7b-cc93-496e-a0e3-2c9103484c47,5a6844f7-207f-4711-82f2-63a3bbe261ff,6baef747-049d-4c05-a248-f2dbc2d4ee51,371.36,52.78,active,2025-09-25,2025-10-10
68d9baf5-4991-47c3-add9-63e806dba03f,5a6844f7-207f-4711-82f2-63a3bbe261ff,98dde7ab-8fc5-4343-8945-2413e8bf5372,251.18,40.99,active,2025-10-13,2025-10-31
c50f0ffd-2359-4fc0-a0ac-9d83cc451268,5a6844f7-207f-4711-82f2-63a3bbe261ff,42b5b340-8b69-4736-aca7-ea8d62a44655,353.1,72.09,active,2025-09-29,2025-12-27
455c25aa-2f4a-455f-9d90-20b51bb00dd6,5a6844f7-207f-4711-82f2-63a3bbe261ff,ea01cc82-6543-4d3c-a180-bb184ebab01d,416.2,61.32,active,2025-09-27,2025-11-05
3d801712-b91f-4e95-bd73-7a95e31e2f31,5a6844f7-207f-4711-82f2-63a3bbe261ff,372e7a52-b53d-4c4f-9647-224051c5f7e5,212.82,110.29,active,2025-10-12,2025-11-09
1a8cffb9-04c9-4df3-9598-51509c7adb33,5a6844f7-207f-4711-82f2-63a3bbe261ff,a1ed31a8-e095-4e35-90ce-e942781b263b,255.28,217.44,active,2025-09-27,2025-11-22
95b67eeb-2f69-4b2a-b5ce-2b04ca6172a7,5a6844f7-207f-4711-82f2-63a3bbe261ff,c31b8008-5cd0-4b77-b28f-89df4e22d22f,396.97,50.28,active,2025-09-18,2025-12-08
104b1029-82a7-4eb6-928f-54b24295dbeb,5a6844f7-207f-4711-82f2-63a3bbe261ff,dde3066f-8a18-4f06-a545-ab25ba0110dd,348.57,61.5,active,2025-10-07,2025-12-29
0cdc27c5-5b2b-426b-8a57-afbfd0997c91,5a6844f7-207f-4711-82f2-63a3bbe261ff,e6358357-1cec-42e2-86a1-1b2b949aa4de,477.34,113.68,active,2025-09-23,2025-10-27
1444c36b-0b1b-4f7d-a795-f5e346e01617,5a6844f7-207f-4711-82f2-63a3bbe261ff,601adc6f-a7c0-4402-a956-5f288bd2ca42,411.5,26.11,active,2025-10-12,2025-11-23
4290fb96-bc53-413e-998e-e20a2c386e21,5a6844f7-207f-4711-82f2-63a3bbe261ff,37991aa9-c063-4d93-be76-436de7d4d076,332.31,15.98,active,2025-09-30,2025-11-06
55dcc55a-2e64-429c-ae9e-77a6d1624fe8,5a6844f7-207f-4711-82f2-63a3bbe261ff,ff98e03f-3071-4fea-97df-68c77eb81ee7,216.39,29.42,active,2025-10-16,2025-12-13
fec336f8-87f4-41d2-8fe5-c0022727fd9f,5a6844f7-207f-4711-82f2-63a3bbe261ff,c24777f2-8b1b-4381-af09-dc5247b5cb4e,82.46,152.01,active,2025-10-11,2025-12-28
5ff39afb-e884-454d-bddb-a33c2b0a50b4,5a6844f7-207f-4711-82f2-63a3bbe261ff,dd4f367d-46dd-4986-bea2-17ea836e13d8,273.38,22.69,active,2025-09-25,2025-11-28
d246a01a-ced7-4073-9d20-1a790002f85d,5a6844f7-207f-4711-82f2-63a3bbe261ff,730ca54b-202c-4ba7-ac29-59209b3798cc,185.03,146.4,active,2025-10-17,2025-12-09
f281207d-66bc-4d24-87ba-02e81a0a26cc,5a6844f7-207f-4711-82f2-63a3bbe261ff,a6e71225-8093-4d9f-b474-1d5266a4d5cd,333.94,53.83,active,2025-10-12,2026-01-07
5564fe3f-0053-4b31-bbc2-75c5851adff7,5a6844f7-207f-4711-82f2-63a3bbe261ff,7f25d816-2c32-4b3e-83e0-8eef46fc7afa,378.99,98.72,active,2025-10-13,2025-11-18
40590767-49b5-4af2-81c5-b72e69cf0f06,5a6844f7-207f-4711-82f2-63a3bbe261ff,924510be-6c80-43b9-8581-a630a05bb51c,155.2,32.22,active,2025-09-18,2025-10-20
e71e7f61-4171-47f2-b077-7fb1c635b057,e083ba86-aa86-45c3-b245-98b3a89e7987,601adc6f-a7c0-4402-a956-5f288bd2ca42,60.2,25.49,active,2025-09-26,2025-10-15
afa78980-ce6a-4bf0-96e1-c14b5c64f6f3,e083ba86-aa86-45c3-b245-98b3a89e7987,dde3066f-8a18-4f06-a545-ab25ba0110dd,169.5,68.36,active,2025-09-18,2025-11-27
f1940b2b-2be6-4de9-b5c4-5991eac74564,e083ba86-aa86-45c3-b245-98b3a89e7987,924510be-6c80-43b9-8581-a630a05bb51c,96.99,31.04,active,2025-10-08,2025-10-22
d3a9d4c2-b7dc-4dbf-b3cb-735699a39ecc,e083ba86-aa86-45c3-b245-98b3a89e7987,6baef747-049d-4c05-a248-f2dbc2d4ee51,193.02,49.68,active,2025-10-07,2025-10-21
a1dd02f3-7ceb-4081-8182-59b5b360cb39,e083ba86-aa86-45c3-b245-98b3a89e7987,372e7a52-b53d-4c4f-9647-224051c5f7e5,152.51,97.97,active,2025-09-23,2025-12-04
f8eecaf3-9193-410a-9c14-5bca7a83c9ca,e083ba86-aa86-45c3-b245-98b3a89e7987,a6db1ee0-fa06-4a13-8248-43c69d2d8c37,134.15,1696.85,active,2025-09-25,2025-10-16
bde4ea97-9428-4d54-b122-8b95402ca400,e083ba86-aa86-45c3-b245-98b3a89e7987,98dde7ab-8fc5-4343-8945-2413e8bf5372,313.92,36.82,active,2025-09-24,2025-11-11
b2a882c9-a0ef-4a25-8d23-930895f27c02,22edc0e5-e9a1-4c3f-a161-9e620e28570b,37991aa9-c063-4d93-be76-436de7d4d076,36.5,17.44,active,2025-10-14,2025-11-18
a8d76171-5c5a-4cdd-b7ae-8a04b5baac68,22edc0e5-e9a1-4c3f-a161-9e620e28570b,372e7a52-b53d-4c4f-9647-224051c5f7e5,496.47,97.76,active,2025-10-02,2025-11-17
c2c480fb-cd11-4195-9989-59a865ad5a46,22edc0e5-e9a1-4c3f-a161-9e620e28570b,e6358357-1cec-42e2-86a1-1b2b949aa4de,104.99,124.15,active,2025-10-16,2026-01-01
a53a8298-9587-4f66-a266-bdab5e67f1cb,22edc0e5-e9a1-4c3f-a161-9e620e28570b,ff98e03f-3071-4fea-97df-68c77eb81ee7,75.88,31.56,active,2025-09-25,2025-12-06
9f73211c-4575-4b6e-85d8-81a017133ac8,22edc0e5-e9a1-4c3f-a161-9e620e28570b,c31b8008-5cd0-4b77-b28f-89df4e22d22f,485.49,48.42,active,2025-10-11,2025-11-23
ce19e777-eb3e-40b9-b41e-a547e10868a6,22edc0e5-e9a1-4c3f-a161-9e620e28570b,a1ed31a8-e095-4e35-90ce-e942781b263b,315.54,191.23,active,2025-09-30,2025-12-17
228a0971-c233-44d6-b489-08a142b0aa44,22edc0e5-e9a1-4c3f-a161-9e620e28570b,6baef747-049d-4c05-a248-f2dbc2d4ee51,280.8,51.54,active,2025-09-25,2025-10-02
7786bb5e-c8fb-4fc5-beb4-82acf891a83d,22edc0e5-e9a1-4c3f-a161-9e620e28570b,dde3066f-8a18-4f06-a545-ab25ba0110dd,385.08,65.74,active,2025-10-09,2025-10-26
0c8c99cb-580f-49b3-8180-b7f0671b7a6d,22edc0e5-e9a1-4c3f-a161-9e620e28570b,dd4f367d-46dd-4986-bea2-17ea836e13d8,397.48,20.41,active,2025-09-19,2025-11-16
4641741a-5437-48e5-a468-65248ff42cf3,22edc0e5-e9a1-4c3f-a161-9e620e28570b,a6db1ee0-fa06-4a13-8248-43c69d2d8c37,321.72,1718.33,active,2025-09-20,2025-11-05
e90e404c-c91d-4a77-8818-f09eb7155b88,22edc0e5-e9a1-4c3f-a161-9e620e28570b,924510be-6c80-43b9-8581-a630a05bb51c,114.4,32.93,active,2025-09-30,2025-12-22
72cbf741-e7c5-4313-9177-48bb564a8660,22edc0e5-e9a1-4c3f-a161-9e620e28570b,601adc6f-a7c0-4402-a956-5f288bd2ca42,196.84,25.43,active,2025-10-03,2025-12-08
2371521e-bddc-43ea-a802-09498e9226ce,22edc0e5-e9a1-4c3f-a161-9e620e28570b,98dde7ab-8fc5-4343-8945-2413e8bf5372,365.93,39.26,active,2025-09-24,2025-10-28
b2947ae2-cc50-47b5-9d9a-d5cb90343ea5,9e93c09b-d76f-46ce-b647-4dcd53b3dbbf,601adc6f-a7c0-4402-a956-5f288bd2ca42,301.48,25.95,active,2025-09-30,2025-10-25
1769ee93-debf-4979-8137-40a673480b1c,9e93c09b-d76f-46ce-b647-4dcd53b3dbbf,a6db1ee0-fa06-4a13-8248-43c69d2d8c37,138.1,1625.85,active,2025-10-17,2025-11-05
5e7477ba-c103-4fc0-9a61-d6d62189788d,9e93c09b-d76f-46ce-b647-4dcd53b3dbbf,6baef747-049d-4c05-a248-f2dbc2d4ee51,240.01,51.91,active,2025-09-30,2025-11-30
c47bd582-15a9-47f0-ba49-40832129c37e,9e93c09b-d76f-46ce-b647-4dcd53b3dbbf,37991aa9-c063-4d93-be76-436de7d4d076,96.1,17.81,active,2025-10-01,2025-12-09
80bc2141-991f-426c-8f53-67781eabaf82,9e93c09b-d76f-46ce-b647-4dcd53b3dbbf,dd4f367d-46dd-4986-bea2-17ea836e13d8,315.25,21.76,active,2025-09-19,2025-11-24
f11d2e70-9578-4dfd-a80a-66403861e987,9e93c09b-d76f-46ce-b647-4dcd53b3dbbf,c24777f2-8b1b-4381-af09-dc5247b5cb4e,473.75,152.28,active,2025-09-24,2025-10-02
4944f89c-c7fd-4995-af59-e003dd55c794,9e93c09b-d76f-46ce-b647-4dcd53b3dbbf,e6358357-1cec-42e2-86a1-1b2b949aa4de,458.1,117.59,active,2025-10-11,2025-11-29
06f90bc1-60e6-40c4-97ca-51e8723b2658,9e93c09b-d76f-46ce-b647-4dcd53b3dbbf,372e7a52-b53d-4c4f-9647-224051c5f7e5,413.76,94.77,active,2025-10-11,2025-10-23
13d813f8-940f-4e60-b0d6-71f836a1b575,9e93c09b-d76f-46ce-b647-4dcd53b3dbbf,a1ed31a8-e095-4e35-90ce-e942781b263b,23.12,192.32,active,2025-09-26,2025-10-24
05c36f06-d7d7-4c62-b020-e3bd9d8a8d2c,9e93c09b-d76f-46ce-b647-4dcd53b3dbbf,42b5b340-8b69-4736-aca7-ea8d62a44655,468.06,66.98,active,2025-10-07,2025-10-22
7d75e0e4-b8ed-488c-a05b-cbb6e2dca9ed,9e93c09b-d76f-46ce-b647-4dcd53b3dbbf,c31b8008-5cd0-4b77-b28f-89df4e22d22f,300.78,53.47,active,2025-09-21,2025-12-16
5f2e3cd7-36a8-4e42-a4d5-8969cb6a0481,9e93c09b-d76f-46ce-b647-4dcd53b3dbbf,98dde7ab-8fc5-4343-8945-2413e8bf5372,336.5,37.97,active,2025-10-03,2025-11-30
6dc2215b-04b7-45db-9b54-3786ddaf42c7,9e93c09b-d76f-46ce-b647-4dcd53b3dbbf,ff98e03f-3071-4fea-97df-68c77eb81ee7,59.01,30.15,active,2025-09-18,2025-12-05
6d4fcc2b-5895-4bb7-b14a-297f919a2589,9e93c09b-d76f-46ce-b647-4dcd53b3dbbf,ea01cc82-6543-4d3c-a180-bb184ebab01d,233.41,59.0,active,2025-09-21,2025-10-04
0c3ba3c2-b595-4aa7-af15-f7a991ea463b,9e93c09b-d76f-46ce-b647-4dcd53b3dbbf,a6e71225-8093-4d9f-b474-1d5266a4d5cd,116.57,54.92,active,2025-10-06,2025-12-18
193cf63f-6f6b-40f8-b241-eeedf05767b8,9e93c09b-d76f-46ce-b647-4dcd53b3dbbf,7f25d816-2c32-4b3e-83e0-8eef46fc7afa,407.28,102.01,active,2025-09-26,2025-10-25
34de4294-f7c7-4f6c-a83e-22fd874ca11a,05e2eaa0-30dc-43ac-b4fe-7bf43ab18cea,37991aa9-c063-4d93-be76-436de7d4d076,280.74,16.49,active,2025-10-11,2025-12-29
11b1f654-2027-4417-b656-e67be376c534,05e2eaa0-30dc-43ac-b4fe-7bf43ab18cea,a6e71225-8093-4d9f-b474-1d5266a4d5cd,38.15,54.49,active,2025-09-20,2025-10-14
a61fe0b8-b1b5-49fa-a63b-c9666adab623,05e2eaa0-30dc-43ac-b4fe-7bf43ab18cea,924510be-6c80-43b9-8581-a630a05bb51c,392.61,29.79,active,2025-10-15,2025-11-11
c78ccd83-1d83-4ffd-8266-e36bbaca090c,05e2eaa0-30dc-43ac-b4fe-7bf43ab18cea,e6358357-1cec-42e2-86a1-1b2b949aa4de,371.58,115.93,active,2025-09-18,2025-12-12
efc7a9da-ce29-44e5-a47e-7b9f62e175eb,5a8f9b94-211e-4826-901c-87720a24a398,a6db1ee0-fa06-4a13-8248-43c69d2d8c37,139.12,1720.77,active,2025-10-02,2025-10-31
17e41ee1-a48d-4bf8-8bf8-0f1ec832aa6b,5a8f9b94-211e-4826-901c-87720a24a398,dd4f367d-46dd-4986-bea2-17ea836e13d8,177.29,21.04,active,2025-09-20,2025-11-14
7955149b-f290-4554-a41c-cee398ef2365,5a8f9b94-211e-4826-901c-87720a24a398,c31b8008-5cd0-4b77-b28f-89df4e22d22f,461.2,51.32,active,2025-09-23,2025-11-15
28b7fe69-5840-4e6d-a070-926dc36a903b,5a8f9b94-211e-4826-901c-87720a24a398,42b5b340-8b69-4736-aca7-ea8d62a44655,208.7,72.92,active,2025-09-22,2025-12-10
8a931abf-fa81-4761-ab0f-3ea63e93f7da,5a8f9b94-211e-4826-901c-87720a24a398,a1ed31a8-e095-4e35-90ce-e942781b263b,356.91,191.41,active,2025-10-16,2026-01-08
238deb9e-b2dd-423e-b58b-b10b637ab3e4,5a8f9b94-211e-4826-901c-87720a24a398,dde3066f-8a18-4f06-a545-ab25ba0110dd,215.25,66.37,active,2025-09-20,2025-12-03
3c1ce72b-efe7-47a4-8126-094c105f5962,5a8f9b94-211e-4826-901c-87720a24a398,37991aa9-c063-4d93-be76-436de7d4d076,316.49,17.19,active,2025-09-25,2025-10-15
5f218f94-7986-42c9-a84b-3df75ed88f39,5a8f9b94-211e-4826-901c-87720a24a398,7f25d816-2c32-4b3e-83e0-8eef46fc7afa,128.48,103.32,active,2025-10-14,2026-01-11
d8533b19-43c3-4467-b2db-eec3c31631bf,5a8f9b94-211e-4826-901c-87720a24a398,a6e71225-8093-4d9f-b474-1d5266a4d5cd,424.03,48.76,active,2025-10-16,2025-12-30
b55dabf0-0038-46f9-b726-97fe501ad675,5a8f9b94-211e-4826-901c-87720a24a398,ff98e03f-3071-4fea-97df-68c77eb81ee7,483.18,30.94,active,2025-10-10,2025-10-31
7b2c2791-355b-4ae5-9c01-889a67760722,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,7f25d816-2c32-4b3e-83e0-8eef46fc7afa,345.42,93.66,active,2025-10-17,2025-11-02
5d352e8d-db01-41c3-b579-7ede0ffdea3d,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,c31b8008-5cd0-4b77-b28f-89df4e22d22f,234.67,51.72,active,2025-10-17,2025-12-03
5d6a6f37-59b1-47ff-9b34-818b7b08812d,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,6baef747-049d-4c05-a248-f2dbc2d4ee51,43.59,45.97,active,2025-09-23,2025-11-07
21971aa8-2e3d-4396-9338-9412bb58cefc,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,dde3066f-8a18-4f06-a545-ab25ba0110dd,432.85,69.57,active,2025-10-05,2025-10-19
f661c4dd-d3e8-4ffe-b9b4-ac46491ad324,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,37991aa9-c063-4d93-be76-436de7d4d076,497.38,16.27,active,2025-09-21,2025-10-07
ad2fa132-519f-4aad-b583-3b601c86e362,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,601adc6f-a7c0-4402-a956-5f288bd2ca42,489.96,26.9,active,2025-09-30,2025-11-02
639e3f5d-e8bb-4090-8d26-25aac288cde6,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,730ca54b-202c-4ba7-ac29-59209b3798cc,461.32,140.79,active,2025-09-29,2025-11-02
67bf0854-ae93-4f4c-b422-f1320c71f6aa,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,a6e71225-8093-4d9f-b474-1d5266a4d5cd,82.42,47.76,active,2025-10-07,2025-11-24
9c1bce00-cc69-4178-9f0b-e5566a4fa97c,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,42b5b340-8b69-4736-aca7-ea8d62a44655,201.21,73.79,active,2025-09-25,2025-12-17
55cfa405-e7e8-4697-9fe8-8f58b5244bbd,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,a6db1ee0-fa06-4a13-8248-43c69d2d8c37,412.65,1781.49,active,2025-10-12,2025-10-27
e5042fb4-f502-4a5e-90ce-8f17046da05b,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,a1ed31a8-e095-4e35-90ce-e942781b263b,237.92,188.5,active,2025-10-03,2025-10-19
53c1158b-7229-44d8-b92c-e725bc33af4b,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,aecea92b-4bef-49ec-9afd-08fb6bd4bbf2,29.53,141.22,active,2025-09-22,2025-11-28
ffc1f78b-48c1-45d3-b157-c687cef49433,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,98dde7ab-8fc5-4343-8945-2413e8bf5372,74.81,41.52,active,2025-09-20,2025-11-18
f8415afc-13b5-4aa4-9a5f-af71b71a815f,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,dd4f367d-46dd-4986-bea2-17ea836e13d8,168.22,21.04,active,2025-10-01,2025-10-09
ba6efb8c-43f5-4b34-b904-e0505c6f93a1,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,e6358357-1cec-42e2-86a1-1b2b949aa4de,288.25,118.2,active,2025-10-09,2025-12-17
7b753aff-7ea0-4cfd-980d-d2146e2ba17b,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,924510be-6c80-43b9-8581-a630a05bb51c,294.83,28.44,active,2025-10-03,2025-12-05
96899674-5503-455a-881f-886944fad673,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,372e7a52-b53d-4c4f-9647-224051c5f7e5,47.56,97.95,active,2025-10-16,2025-11-21
285ff440-3497-4f49-9e0c-8658137a76f9,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,ff98e03f-3071-4fea-97df-68c77eb81ee7,400.63,28.29,active,2025-10-09,2026-01-06
ffd12452-b33f-40f8-968b-c885b702c252,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,c24777f2-8b1b-4381-af09-dc5247b5cb4e,173.58,166.16,active,2025-10-03,2025-10-24
2ec7d423-61a2-4b07-b622-c56007c321c7,5ff8779c-d6f0-41ec-8ade-b9cc57d28e7e,ea01cc82-6543-4d3c-a180-bb184ebab01d,137.25,58.41,active,2025-09-21,2025-11-17
e3b3a5a0-fc7d-4016-adf2-4f59c9ea528c,c8c4c0b2-64de-43ae-900b-de80889ddf6b,a6e71225-8093-4d9f-b474-1d5266a4d5cd,391.17,52.72,active,2025-09-26,2025-11-06
472ab326-7de3-419a-ab11-2a5f8c4959d8,c8c4c0b2-64de-43ae-900b-de80889ddf6b,924510be-6c80-43b9-8581-a630a05bb51c,194.94,28.63,active,2025-09-25,2025-11-01
d02afd78-618b-441e-a5de-c65ca0f5a9ec,c8c4c0b2-64de-43ae-900b-de80889ddf6b,ff98e03f-3071-4fea-97df-68c77eb81ee7,198.7,30.44,active,2025-09-29,2025-10-19
c330ef0b-3aba-4204-aff8-4aecbcc622c6,c8c4c0b2-64de-43ae-900b-de80889ddf6b,98dde7ab-8fc5-4343-8945-2413e8bf5372,428.55,41.54,active,2025-09-22,2025-11-25
a1cdcc89-cec0-4848-93ea-35d0e3c7e3df,c8c4c0b2-64de-43ae-900b-de80889ddf6b,372e7a52-b53d-4c4f-9647-224051c5f7e5,40.61,108.41,active,2025-09-27,2025-11-19
80c8fd03-56f2-4a0e-8621-d4030445f3f1,c8c4c0b2-64de-43ae-900b-de80889ddf6b,ea01cc82-6543-4d3c-a180-bb184ebab01d,482.37,65.7,active,2025-10-01,2025-12-06
7881c7d5-1af8-4abc-9064-017875e12930,c8c4c0b2-64de-43ae-900b-de80889ddf6b,dde3066f-8a18-4f06-a545-ab25ba0110dd,331.04,69.18,active,2025-09-29,2025-12-27
f8d395e4-8968-4848-b70c-ee0d88d6cda0,c8c4c0b2-64de-43ae-900b-de80889ddf6b,aecea92b-4bef-49ec-9afd-08fb6bd4bbf2,124.56,125.73,active,2025-09-25,2025-11-24
680ae880-a96f-4f76-9b44-db51e01f3fe1,c8c4c0b2-64de-43ae-900b-de80889ddf6b,6baef747-049d-4c05-a248-f2dbc2d4ee51,196.97,46.92,active,2025-10-17,2025-12-24
a1c64ea3-fa2c-40ea-87b7-aa1b06645a14,c8c4c0b2-64de-43ae-900b-de80889ddf6b,7f25d816-2c32-4b3e-83e0-8eef46fc7afa,40.98,104.61,active,2025-09-20,2025-12-19
d74292f8-c6e7-4e28-93cb-a4df34ce6d38,c8c4c0b2-64de-43ae-900b-de80889ddf6b,dd4f367d-46dd-4986-bea2-17ea836e13d8,196.25,21.79,active,2025-10-08,2025-12-17
19f01ef2-6ca0-4015-b75b-064e1318f135,16fc93b2-2959-4cf9-80d3-0fae381004aa,601adc6f-a7c0-4402-a956-5f288bd2ca42,220.21,26.25,active,2025-10-06,2025-11-06
d234db56-710d-4852-a1c5-3a2c717ce372,16fc93b2-2959-4cf9-80d3-0fae381004aa,ea01cc82-6543-4d3c-a180-bb184ebab01d,119.81,60.81,active,2025-09-30,2025-11-29
2286528e-67d1-424d-8d70-9222a9b6818f,16fc93b2-2959-4cf9-80d3-0fae381004aa,42b5b340-8b69-4736-aca7-ea8d62a44655,222.3,68.15,active,2025-10-02,2025-12-14
c8c6fe3d-0c7b-4139-8b0d-076f605b8d58,16fc93b2-2959-4cf9-80d3-0fae381004aa,aecea92b-4bef-49ec-9afd-08fb6bd4bbf2,413.42,134.91,active,2025-09-22,2025-10-20
95e9ca0d-eda8-4570-87e7-9d44e36491ff,16fc93b2-2959-4cf9-80d3-0fae381004aa,a1ed31a8-e095-4e35-90ce-e942781b263b,153.2,214.92,active,2025-09-25,2025-12-15
d70ff8ba-a6e7-4e72-81f5-4f89e036e79b,16fc93b2-2959-4cf9-80d3-0fae381004aa,98dde7ab-8fc5-4343-8945-2413e8bf5372,21.03,37.44,active,2025-09-30,2025-12-01
a6ac890d-45d2-41da-89de-dfb3b8e98a0d,16fc93b2-2959-4cf9-80d3-0fae381004aa,dde3066f-8a18-4f06-a545-ab25ba0110dd,349.21,69.64,active,2025-10-14,2025-12-03
cc49715b-c56a-434e-bd22-7b7f711912ad,16fc93b2-2959-4cf9-80d3-0fae381004aa,c24777f2-8b1b-4381-af09-dc5247b5cb4e,381.65,151.37,active,2025-10-07,2025-11-29
6c5a4405-0a31-4831-8d73-457259b1e4d9,16fc93b2-2959-4cf9-80d3-0fae381004aa,924510be-6c80-43b9-8581-a630a05bb51c,295.22,29.74,active,2025-10-11,2025-11-20
